vehicle_id,split,image_stem,obj_idx,class_name,L1,L2,L3,xmin,ymin,xmax,ymax,occluded,truncated
train_950_004,train,950,4,car_MarutiSuzuki_Ciaz,car,MarutiSuzuki,Ciaz,1086,354,1280,443,0,0
train_951_000,train,951,0,car_Toyota_Qualis,car,Toyota,Qualis,409,338,516,412,0,0
train_951_001,train,951,1,bus,bus,bus,bus,1,50,428,657,0,0
train_951_002,train,951,2,bus,bus,bus,bus,488,317,527,366,0,0
train_951_003,train,951,3,truck_AshokLeyland,truck,AshokLeyland,AshokLeyland,607,268,1021,535,0,0
train_951_004,train,951,4,motorcycle_TVS_XL100,motorcycle,TVS,XL100,474,365,557,424,0,0
train_953_000,train,953,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,368,545,1401,1078,0,0
train_953_001,train,953,1,car_Hyundai_I10,car,Hyundai,I10,206,549,416,693,0,0
train_953_002,train,953,2,scooter_Honda_Dio,scooter,Honda,Dio,1679,643,1792,762,0,0
train_953_003,train,953,3,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1544,583,1664,707,0,0
train_953_004,train,953,4,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1483,632,1577,730,0,0
train_954_000,train,954,0,autorickshaw_Others,autorickshaw,Others,Others,808,456,882,550,0,0
train_954_001,train,954,1,bus,bus,bus,bus,747,404,866,470,0,0
train_954_002,train,954,2,autorickshaw_Others,autorickshaw,Others,Others,841,460,954,599,0,0
train_954_003,train,954,3,autorickshaw_Others,autorickshaw,Others,Others,1164,475,1198,509,0,0
train_954_004,train,954,4,scooter_TVS_Wego,scooter,TVS,Wego,872,541,962,698,0,0
train_954_005,train,954,5,car_Hyundai_Santro,car,Hyundai,Santro,62,492,605,930,0,0
train_954_006,train,954,6,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,643,463,848,671,0,0
train_954_007,train,954,7,bus,bus,bus,bus,121,372,444,494,0,0
train_954_008,train,954,8,car_TataMotors_Sumo,car,TataMotors,Sumo,962,447,1074,527,0,0
train_954_009,train,954,9,autorickshaw_Others,autorickshaw,Others,Others,638,453,743,574,0,0
train_954_010,train,954,10,bus,bus,bus,bus,1086,455,1159,509,0,0
train_955_000,train,955,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,131,567,408,749,0,0
train_956_000,train,956,0,car_TataMotors_Indica,car,TataMotors,Indica,749,554,835,626,0,0
train_956_001,train,956,1,car_Toyota_Innova,car,Toyota,Innova,992,544,1069,613,0,0
train_959_000,train,959,0,car_Toyota_Innova,car,Toyota,Innova,920,555,1136,638,0,0
train_959_001,train,959,1,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1469,537,1777,838,0,0
train_959_002,train,959,2,scooter_Honda_Activa,scooter,Honda,Activa,519,609,610,731,0,0
train_959_003,train,959,3,autorickshaw_Others,autorickshaw,Others,Others,876,564,1059,675,0,0
train_959_004,train,959,4,scooter_Honda_Activa,scooter,Honda,Activa,898,596,983,711,0,0
train_96_000,train,96,0,car_Toyota_Etios,car,Toyota,Etios,759,448,847,519,0,0
train_96_001,train,96,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,859,466,1071,650,0,0
train_960_000,train,960,0,motorcycle_Honda_Shine,motorcycle,Honda,Shine,1061,633,1159,772,0,0
train_960_001,train,960,1,autorickshaw_Others,autorickshaw,Others,Others,1447,584,1628,772,0,0
train_960_002,train,960,2,autorickshaw_Others,autorickshaw,Others,Others,2,529,396,1079,0,0
train_960_003,train,960,3,car_TataMotors_Indica,car,TataMotors,Indica,463,570,624,686,0,0
train_960_004,train,960,4,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,1351,629,1449,693,0,0
train_960_005,train,960,5,scooter_Hero_Maestro,scooter,Hero,Maestro,996,595,1034,658,0,0
train_960_006,train,960,6,autorickshaw_Others,autorickshaw,Others,Others,795,563,902,693,0,0
train_961_000,train,961,0,bus,bus,bus,bus,1,204,542,832,0,0
train_961_001,train,961,1,scooter_Honda_Activa,scooter,Honda,Activa,1826,607,1918,706,0,0
train_961_002,train,961,2,motorcycle_TVS_StarCityPlus,motorcycle,TVS,StarCityPlus,734,686,1102,1075,0,0
train_961_003,train,961,3,truck_Others,truck,Others,Others,526,228,1176,903,0,0
train_962_000,train,962,0,scooter_TVS_Jupiter,scooter,TVS,Jupiter,861,705,1202,1077,0,0
train_962_001,train,962,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1097,557,1460,809,0,0
train_962_002,train,962,2,car_Mercedes-Benz_Gla-Class,car,Mercedes-Benz,Gla-Class,1354,610,1920,1080,0,0
train_962_003,train,962,3,mini-bus_Others,mini-bus,Others,Others,652,345,1089,879,0,0
train_963_000,train,963,0,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,1382,664,1920,1055,0,0
train_963_001,train,963,1,bus,bus,bus,bus,849,448,1141,781,0,0
train_964_000,train,964,0,motorcycle_Bajaj_Pulsar220F,motorcycle,Bajaj,Pulsar220F,1359,624,1518,755,0,0
train_964_001,train,964,1,truck_Tata,truck,Tata,Tata,1,508,375,875,0,0
train_964_002,train,964,2,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,874,635,974,789,0,0
train_964_003,train,964,3,truck_Mahindra,truck,Mahindra,Mahindra,1486,403,1918,791,0,0
train_964_004,train,964,4,motorcycle_Yamaha_Fazer,motorcycle,Yamaha,Fazer,689,713,885,1010,0,0
train_966_000,train,966,0,scooter_Honda_Dio,scooter,Honda,Dio,794,625,940,887,0,0
train_966_001,train,966,1,truck_Mahindra,truck,Mahindra,Mahindra,72,215,765,1035,0,0
train_966_002,train,966,2,motorcycle_TVS_StarCityPlus,motorcycle,TVS,StarCityPlus,1672,674,1826,906,0,0
train_966_003,train,966,3,autorickshaw_Others,autorickshaw,Others,Others,1102,548,1666,1080,0,0
train_967_000,train,967,0,scooter_Honda_Activa,scooter,Honda,Activa,1023,657,1169,914,0,0
train_967_001,train,967,1,motorcycle_Honda_Shine,motorcycle,Honda,Shine,1478,682,1771,1031,0,0
train_967_002,train,967,2,scooter_Honda_Activa,scooter,Honda,Activa,481,685,709,976,0,0
train_967_003,train,967,3,truck_Tata,truck,Tata,Tata,254,503,580,737,0,0
train_967_004,train,967,4,truck_Tata,truck,Tata,Tata,1145,527,1247,644,0,0
train_967_005,train,967,5,truck_Tata,truck,Tata,Tata,1230,525,1446,741,0,0
train_968_000,train,968,0,car_Covered,car,Covered,Covered,260,553,742,913,0,0
train_968_001,train,968,1,scooter_Honda_Activa,scooter,Honda,Activa,1326,599,1404,743,0,0
train_968_002,train,968,2,autorickshaw_Others,autorickshaw,Others,Others,1171,566,1331,748,0,0
train_969_000,train,969,0,bus,bus,bus,bus,258,440,648,673,0,0
train_969_001,train,969,1,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,750,616,856,765,0,0
train_969_002,train,969,2,autorickshaw_Others,autorickshaw,Others,Others,1403,581,1557,685,0,0
train_969_003,train,969,3,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,568,657,729,920,0,0
train_97_000,train,97,0,car_MarutiSuzuki_Celerio,car,MarutiSuzuki,Celerio,1285,473,1475,600,0,0
train_970_000,train,970,0,car_Mahindra_Verito,car,Mahindra,Verito,496,561,753,760,0,0
train_970_001,train,970,1,scooter_Honda_Dio,scooter,Honda,Dio,872,586,954,726,0,0
train_970_002,train,970,2,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,99,582,190,772,0,0
train_970_003,train,970,3,scooter_Honda_Activa,scooter,Honda,Activa,246,539,338,653,0,0
train_971_000,train,971,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,157,504,732,926,0,0
train_971_001,train,971,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1171,443,1267,503,0,0
train_971_002,train,971,2,mini-bus_Others,mini-bus,Others,Others,513,402,686,551,0,0
train_971_003,train,971,3,mini-bus_Others,mini-bus,Others,Others,755,366,935,598,0,0
train_972_000,train,972,0,motorcycle_Yamaha_FZ25,motorcycle,Yamaha,FZ25,1790,714,1918,868,0,0
train_972_001,train,972,1,scooter_Honda_Activa,scooter,Honda,Activa,1509,627,1572,705,0,0
train_972_002,train,972,2,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,485,656,642,908,0,0
train_972_003,train,972,3,car_Mahindra_Bolero,car,Mahindra,Bolero,466,545,616,655,0,0
train_973_000,train,973,0,car_TataMotors_Nano,car,TataMotors,Nano,456,615,776,804,0,0
train_973_001,train,973,1,scooter_Honda_Activa,scooter,Honda,Activa,1009,626,1041,679,0,0
train_973_002,train,973,2,motorcycle_Honda_CBHornet160R,motorcycle,Honda,CBHornet160R,1360,705,1622,1014,0,0
train_973_003,train,973,3,car_Toyota_Etios,car,Toyota,Etios,1135,614,1401,822,0,0
train_973_004,train,973,4,scooter_Honda_Activa,scooter,Honda,Activa,539,732,818,1080,0,0
train_973_005,train,973,5,car_Hyundai_Santro,car,Hyundai,Santro,731,612,891,708,0,0
train_973_006,train,973,6,scooter_Honda_Activa,scooter,Honda,Activa,1009,703,1141,911,0,0
train_973_007,train,973,7,car_MarutiSuzuki_Eeco,car,MarutiSuzuki,Eeco,1120,578,1218,683,0,0
train_976_000,train,976,0,motorcycle_Honda_Shine,motorcycle,Honda,Shine,1441,713,1857,1080,0,0
train_976_001,train,976,1,motorcycle_HeroHonda_CBZ,motorcycle,HeroHonda,CBZ,584,613,661,725,0,0
train_976_002,train,976,2,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,688,680,823,866,0,0
train_977_000,train,977,0,car_TataMotors_Nano,car,TataMotors,Nano,580,339,683,459,0,0
train_977_001,train,977,1,autorickshaw_Others,autorickshaw,Others,Others,2,343,145,718,0,0
train_977_002,train,977,2,car_Toyota_Etios,car,Toyota,Etios,1114,362,1265,530,0,0
train_977_003,train,977,3,truck_Tata,truck,Tata,Tata,666,159,1165,635,0,0
train_977_004,train,977,4,motorcycle_Honda_Shine,motorcycle,Honda,Shine,493,395,565,497,0,0
train_977_005,train,977,5,bus,bus,bus,bus,165,167,462,484,0,0
train_979_000,train,979,0,car_TataMotors_Indica,car,TataMotors,Indica,482,448,675,554,0,0
train_979_001,train,979,1,motorcycle_Bajaj_CT100,motorcycle,Bajaj,CT100,393,445,464,570,0,0
train_979_002,train,979,2,car_MarutiSuzuki_VitaraBrezza,car,MarutiSuzuki,VitaraBrezza,856,452,918,506,0,0
train_979_003,train,979,3,scooter_TVS_Pep,scooter,TVS,Pep,1708,573,1877,727,0,0
train_979_004,train,979,4,motorcycle_Others,motorcycle,Others,Others,1799,617,1920,747,0,0
train_98_000,train,98,0,autorickshaw_Others,autorickshaw,Others,Others,1087,481,1565,1022,0,0
train_98_001,train,98,1,scooter_Honda_Activa,scooter,Honda,Activa,869,612,921,695,0,0
train_98_002,train,98,2,scooter_Bajaj_Chetak,scooter,Bajaj,Chetak,657,583,722,696,0,0
train_98_003,train,98,3,autorickshaw_Others,autorickshaw,Others,Others,990,537,1139,778,0,0
train_980_000,train,980,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1105,494,1301,742,0,0
train_980_001,train,980,1,motorcycle_Hero_PassionPlus,motorcycle,Hero,PassionPlus,1174,623,1312,886,0,0
train_980_002,train,980,2,bus,bus,bus,bus,620,332,1073,768,0,0
train_980_003,train,980,3,truck_Eicher,truck,Eicher,Eicher,0,2,637,1080,0,0
train_981_000,train,981,0,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,885,460,1109,697,0,0
train_981_001,train,981,1,truck_Eicher,truck,Eicher,Eicher,979,324,1182,584,0,0
train_981_002,train,981,2,car_Hyundai_Xcent,car,Hyundai,Xcent,541,462,671,567,0,0
train_982_000,train,982,0,car_Toyota_Etios,car,Toyota,Etios,809,531,884,602,0,0
train_983_000,train,983,0,car_TataMotors_Sumo,car,TataMotors,Sumo,1,629,163,1026,0,0
train_983_001,train,983,1,car_Others,car,Others,Others,961,459,994,483,0,0
train_983_002,train,983,2,car_TataMotors_Sumo,car,TataMotors,Sumo,599,429,721,594,0,0
train_983_003,train,983,3,scooter_TVS_Wego,scooter,TVS,Wego,677,537,805,723,0,0
train_983_004,train,983,4,autorickshaw_Others,autorickshaw,Others,Others,711,453,836,618,0,0
train_983_005,train,983,5,car_TataMotors_Indica,car,TataMotors,Indica,837,482,1029,661,0,0
train_983_006,train,983,6,truck_Eicher,truck,Eicher,Eicher,1127,449,1239,537,0,0
train_983_007,train,983,7,autorickshaw_Atul,autorickshaw,Atul,Atul,1231,473,1393,647,0,0
train_983_008,train,983,8,car_TataMotors_Sumo,car,TataMotors,Sumo,396,411,657,676,0,0
train_983_009,train,983,9,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1022,464,1043,490,0,0
train_983_010,train,983,10,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1034,467,1076,504,0,0
train_983_011,train,983,11,truck_Tata,truck,Tata,Tata,1439,420,1613,630,0,0
train_983_012,train,983,12,truck_Others,truck,Others,Others,1578,363,1920,710,0,0
train_983_013,train,983,13,car_TataMotors_Sumo,car,TataMotors,Sumo,1,393,441,748,0,0
train_984_000,train,984,0,car_Toyota_EtiosLiva,car,Toyota,EtiosLiva,1029,618,1243,760,0,0
train_985_000,train,985,0,car_Volkswagen_Polo,car,Volkswagen,Polo,1252,595,1813,951,0,0
train_985_001,train,985,1,car_Hyundai_Verna,car,Hyundai,Verna,1695,597,1919,814,0,0
train_985_002,train,985,2,car_TataMotors_Zest,car,TataMotors,Zest,1091,552,1336,763,0,0
train_985_003,train,985,3,motorcycle_Bajaj_Avenger,motorcycle,Bajaj,Avenger,971,586,1059,723,0,0
train_985_004,train,985,4,scooter_Vespa_VXL125,scooter,Vespa,VXL125,63,629,275,867,0,0
train_985_005,train,985,5,car_Others,car,Others,Others,329,561,1045,1073,0,0
train_986_000,train,986,0,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,644,623,741,766,0,0
train_986_001,train,986,1,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,1673,629,1789,752,0,0
train_988_000,train,988,0,scooter_Honda_Activa,scooter,Honda,Activa,488,633,570,702,0,0
train_988_001,train,988,1,truck_Tata,truck,Tata,Tata,0,495,225,851,0,0
train_988_002,train,988,2,autorickshaw_Others,autorickshaw,Others,Others,776,559,1005,773,0,0
train_99_000,train,99,0,motorcycle_Hero_Passion,motorcycle,Hero,Passion,1244,597,1321,707,0,0
train_99_001,train,99,1,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,871,614,954,769,0,0
train_99_002,train,99,2,scooter_Honda_Dio,scooter,Honda,Dio,558,710,839,1053,0,0
train_99_003,train,99,3,scooter_Suzuki_Access,scooter,Suzuki,Access,1723,586,1909,720,0,0
train_99_004,train,99,4,scooter_Honda_Activa,scooter,Honda,Activa,1006,594,1052,659,0,0
train_99_005,train,99,5,autorickshaw_Others,autorickshaw,Others,Others,1338,545,1652,930,0,0
train_99_006,train,99,6,autorickshaw_Others,autorickshaw,Others,Others,1578,536,1793,697,0,0
train_990_000,train,990,0,truck_Tata,truck,Tata,Tata,1055,322,1407,763,0,0
train_990_001,train,990,1,bus,bus,bus,bus,675,448,709,529,0,0
train_990_002,train,990,2,bus,bus,bus,bus,1,1,627,1080,0,0
train_990_003,train,990,3,car_Hyundai_Xcent,car,Hyundai,Xcent,684,499,981,772,0,0
train_990_004,train,990,4,bus,bus,bus,bus,699,365,919,546,0,0
train_993_000,train,993,0,car_Others,car,Others,Others,369,702,1919,1078,0,0
train_993_001,train,993,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1,410,519,844,0,0
train_994_000,train,994,0,car_TataMotors_Indica,car,TataMotors,Indica,1376,494,1908,733,0,0
train_994_001,train,994,1,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1280,565,1594,773,0,0
train_994_002,train,994,2,car_MarutiSuzuki_Esteem2000,car,MarutiSuzuki,Esteem2000,854,485,1090,638,0,0
train_995_000,train,995,0,autorickshaw_Others,autorickshaw,Others,Others,1358,526,1637,764,0,0
train_995_001,train,995,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,973,533,1051,608,0,0
train_995_002,train,995,2,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,719,543,971,769,0,0
train_995_003,train,995,3,autorickshaw_Others,autorickshaw,Others,Others,1341,532,1370,551,0,0
train_995_004,train,995,4,bus,bus,bus,bus,979,495,1005,528,0,0
train_995_005,train,995,5,bus,bus,bus,bus,932,473,982,578,0,0
train_995_006,train,995,6,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,999,550,1167,666,0,0
train_995_007,train,995,7,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,996,572,1616,1046,0,0
train_995_008,train,995,8,motorcycle_TVS_XL100,motorcycle,TVS,XL100,616,572,716,688,0,0
train_995_009,train,995,9,bus,bus,bus,bus,1085,483,1175,574,0,0
train_995_010,train,995,10,autorickshaw_Others,autorickshaw,Others,Others,992,522,1038,533,0,0
train_995_011,train,995,11,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,209,604,336,803,0,0
train_997_000,train,997,0,car_Honda_Amaze,car,Honda,Amaze,635,324,668,353,0,0
train_997_001,train,997,1,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,1138,340,1280,433,0,0
train_998_000,train,998,0,motorcycle_Suzuki_Samurai,motorcycle,Suzuki,Samurai,425,653,565,824,0,0
train_998_001,train,998,1,car_Mahindra_Xylo,car,Mahindra,Xylo,1059,536,1325,775,0,0
train_998_002,train,998,2,car_MarutiSuzuki_Ertiga,car,MarutiSuzuki,Ertiga,801,559,1014,771,0,0
train_998_003,train,998,3,car_Chevrolet_Tavera,car,Chevrolet,Tavera,1160,525,1879,1033,0,0
train_998_004,train,998,4,motorcycle_Bajaj_Platina,motorcycle,Bajaj,Platina,883,631,1007,850,0,0
train_998_005,train,998,5,autorickshaw_Others,autorickshaw,Others,Others,598,564,760,739,0,0
train_998_006,train,998,6,motorcycle_Others,motorcycle,Others,Others,0,567,131,674,0,0
train_999_000,train,999,0,truck_Eicher,truck,Eicher,Eicher,987,178,1422,757,0,0
val_1002_000,val,1002,0,scooter_Honda_Activa,scooter,Honda,Activa,336,623,861,1078,0,0
val_1013_000,val,1013,0,bus,bus,bus,bus,1214,449,1653,690,0,0
val_1013_001,val,1013,1,car_Mahindra_Xylo,car,Mahindra,Xylo,261,474,954,1078,0,0
val_1013_002,val,1013,2,car_TataMotors_Indica,car,TataMotors,Indica,121,567,360,848,0,0
val_1013_003,val,1013,3,car_Volkswagen_Polo,car,Volkswagen,Polo,1099,560,1348,739,0,0
val_1015_000,val,1015,0,car_MarutiSuzuki_VitaraBrezza,car,MarutiSuzuki,VitaraBrezza,401,555,904,997,0,0
val_1015_001,val,1015,1,autorickshaw_Others,autorickshaw,Others,Others,441,554,610,694,0,0
val_1015_002,val,1015,2,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,1486,575,1763,729,0,0
val_1015_003,val,1015,3,car_Volkswagen_Polo,car,Volkswagen,Polo,1119,577,1401,765,0,0
val_1015_004,val,1015,4,car_Mahindra_Verito,car,Mahindra,Verito,1369,604,1918,1075,0,0
val_1015_005,val,1015,5,motorcycle_Others,motorcycle,Others,Others,277,608,390,776,0,0
val_1015_006,val,1015,6,scooter_Suzuki_Access,scooter,Suzuki,Access,83,623,259,842,0,0
val_1025_000,val,1025,0,truck_Others,truck,Others,Others,91,369,472,698,0,0
val_1025_001,val,1025,1,truck_Others,truck,Others,Others,526,342,754,530,0,0
val_1030_000,val,1030,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1,622,419,1080,0,0
val_1030_001,val,1030,1,car_Ford_Figo,car,Ford,Figo,1254,585,1461,739,0,0
val_1030_002,val,1030,2,autorickshaw_Others,autorickshaw,Others,Others,1644,578,1920,908,0,0
val_1030_003,val,1030,3,motorcycle_Bajaj_Discover135,motorcycle,Bajaj,Discover135,467,609,657,720,0,0
val_1030_004,val,1030,4,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,813,572,1060,794,0,0
val_1048_000,val,1048,0,autorickshaw_Others,autorickshaw,Others,Others,98,558,491,1026,0,0
val_1048_001,val,1048,1,autorickshaw_Others,autorickshaw,Others,Others,1774,474,1920,1055,0,0
val_1048_002,val,1048,2,autorickshaw_Others,autorickshaw,Others,Others,1,552,185,1080,0,0
val_1048_003,val,1048,3,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1298,569,1507,816,0,0
val_1048_004,val,1048,4,autorickshaw_Others,autorickshaw,Others,Others,321,549,996,1080,0,0
val_1050_000,val,1050,0,car_MarutiSuzuki_VitaraBrezza,car,MarutiSuzuki,VitaraBrezza,1109,339,1236,410,0,0
val_1050_001,val,1050,1,car_Toyota_Innova,car,Toyota,Innova,670,337,1141,661,0,0
val_1050_002,val,1050,2,bus,bus,bus,bus,1,1,465,719,0,0
val_1051_000,val,1051,0,truck_Tata,truck,Tata,Tata,524,450,980,677,0,0
val_1051_001,val,1051,1,truck_Tata,truck,Tata,Tata,112,349,710,717,0,0
val_1051_002,val,1051,2,car_TataMotors_Indica,car,TataMotors,Indica,1523,533,1920,861,0,0
val_1051_003,val,1051,3,scooter_Honda_Activa,scooter,Honda,Activa,1,573,345,870,0,0
val_1051_004,val,1051,4,truck_AshokLeyland,truck,AshokLeyland,AshokLeyland,1302,403,1520,594,0,0
val_1051_005,val,1051,5,scooter_Honda_Dio,scooter,Honda,Dio,217,569,458,750,0,0
val_1056_000,val,1056,0,scooter_Honda_Activa,scooter,Honda,Activa,242,668,436,931,0,0
val_1057_000,val,1057,0,scooter_Honda_Activa,scooter,Honda,Activa,888,662,1004,876,0,0
val_1057_001,val,1057,1,motorcycle_Yamaha_FZ-V3,motorcycle,Yamaha,FZ-V3,129,713,349,879,0,0
val_1057_002,val,1057,2,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,1,734,152,841,0,0
val_1057_003,val,1057,3,scooter_Honda_Activa,scooter,Honda,Activa,1,781,177,982,0,0
val_1057_004,val,1057,4,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,679,708,906,1079,0,0
val_1057_005,val,1057,5,bus,bus,bus,bus,1151,57,1920,1047,0,0
val_1066_000,val,1066,0,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,457,634,583,806,0,0
val_1066_001,val,1066,1,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,937,560,1028,669,0,0
val_1072_000,val,1072,0,scooter_TVS_Jupiter,scooter,TVS,Jupiter,111,653,273,887,0,0
val_1072_001,val,1072,1,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,253,588,344,764,0,0
val_1078_000,val,1078,0,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1699,460,1919,912,0,0
val_1078_001,val,1078,1,scooter_Honda_Activa,scooter,Honda,Activa,45,662,219,990,0,0
val_1078_002,val,1078,2,scooter_Honda_Activa,scooter,Honda,Activa,1,745,80,923,0,0
val_1078_003,val,1078,3,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1421,505,1746,830,0,0
val_1078_004,val,1078,4,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1237,549,1352,686,0,0
val_1078_005,val,1078,5,car_Renault_Kwid,car,Renault,Kwid,44,605,474,883,0,0
val_1078_006,val,1078,6,autorickshaw_Others,autorickshaw,Others,Others,647,560,903,829,0,0
val_1093_000,val,1093,0,scooter_Honda_Activa,scooter,Honda,Activa,488,353,545,392,0,0
